wasp_id,cell_id,amt,time,bout_id
6,181,2,13,12.0
8,22,13,2,
8,22,2,13,12.0
14,15,13,2,
14,15,2,13,13.0
9,171,13,2,
9,171,2,13,13.0
17,159,14,2,
17,159,2,14,13.0
6,173,14,1,
6,173,1,14,13.0
7,165,14,2,
7,165,2,14,13.0
18,13,15,2,
18,13,2,15,13.0
4,3,15,2,
4,3,2,15,13.0
14,14,15,2,
14,14,2,15,13.0
16,2,15,1,
16,2,1,15,13.0
3,160,15,2,
3,160,2,15,13.0
26,158,16,2,
26,158,2,16,13.0
7,3,16,2,
7,3,2,16,13.0
17,165,16,2,
17,165,2,16,13.0
13,164,16,2,
13,164,2,16,13.0
19,158,16,2,
19,158,2,16,13.0
4,3,17,2,
4,3,2,17,13.0
25,31,17,2,
25,31,2,17,14.0
0,7,17,2,
0,7,2,17,14.0
6,166,17,2,
6,166,2,17,15.0
6,8,18,2,
6,8,2,18,16.0
23,164,18,2,
23,164,2,18,16.0
7,3,18,2,
7,3,2,18,16.0
26,164,18,2,
26,164,2,18,16.0
25,189,18,2,
25,189,2,18,16.0
14,6,18,2,
14,6,2,18,16.0
3,2,18,2,
3,2,2,18,16.0
26,172,19,2,
26,172,2,19,17.0
8,189,19,2,
8,189,2,19,17.0
15,1,19,1,
15,1,1,19,17.0
17,171,19,2,
17,171,2,19,17.0
19,0,19,2,
19,0,2,19,17.0
0,172,19,2,
0,172,2,19,17.0
4,3,19,2,
4,3,2,19,17.0
13,171,19,2,
13,171,2,19,17.0
20,3,20,2,
20,3,2,20,17.0
9,22,20,2,
9,22,2,20,17.0
14,158,21,2,
14,158,2,21,17.0
7,167,21,2,
7,167,2,21,17.0
4,3,21,2,
4,3,2,21,17.0
26,22,22,1,
26,22,1,22,18.0
6,1,22,2,
6,1,2,22,18.0
4,3,23,2,
4,3,2,23,18.0
16,15,23,2,
16,15,2,23,18.0
14,0,23,2,
14,0,2,23,18.0
7,16,23,2,
7,16,2,23,18.0
17,31,23,2,
17,31,2,23,18.0
25,14,24,2,
25,14,2,24,18.0
13,13,24,2,
13,13,2,24,18.0
9,23,24,2,
9,23,2,24,18.0
19,166,24,2,
19,166,2,24,18.0
6,1,25,2,
6,1,2,25,18.0
7,167,25,2,
7,167,2,25,18.0
14,158,25,2,
14,158,2,25,19.0
6,0,26,2,
6,0,2,26,19.0
19,16,26,2,
19,16,2,26,19.0
25,7,26,2,
25,7,2,26,19.0
0,166,26,2,
0,166,2,26,19.0
7,8,26,2,
7,8,2,26,19.0
14,0,27,2,
14,0,2,27,19.0
4,3,27,2,
4,3,2,27,19.0
13,189,28,2,
13,189,2,28,20.0
7,7,28,2,
7,7,2,28,20.0
19,167,28,2,
19,167,2,28,20.0
4,3,28,2,
4,3,2,28,20.0
25,2,28,1,
25,2,1,28,20.0
20,160,29,2,
20,160,2,29,20.0
4,3,29,2,
4,3,2,29,20.0
19,8,29,1,
19,8,1,29,20.0
25,2,29,2,
25,2,2,29,20.0
9,164,29,2,
9,164,2,29,20.0
0,174,30,2,
0,174,2,30,20.0
4,3,30,2,
4,3,2,30,20.0
7,14,30,2,
7,14,2,30,20.0
25,2,31,2,
25,2,2,31,20.0
15,3,32,1,
15,3,1,32,20.0
7,22,32,2,
7,22,2,32,20.0
25,2,32,2,
25,2,2,32,20.0
9,180,32,1,
9,180,1,32,20.0
0,174,32,2,
0,174,2,32,20.0
19,7,32,2,
19,7,2,32,20.0
16,3,33,2,
16,3,2,33,20.0
4,3,33,2,
4,3,2,33,20.0
3,2,33,2,
3,2,2,33,20.0
19,14,34,2,
19,14,2,34,20.0
25,2,34,2,
25,2,2,34,20.0
4,3,35,2,
4,3,2,35,20.0
15,3,37,2,
15,3,2,37,20.0
16,8,38,2,
16,8,2,38,21.0
1,160,39,2,
1,160,2,39,21.0
25,2,39,2,
25,2,2,39,21.0
4,160,39,2,
4,160,2,39,21.0
19,13,39,2,
19,13,2,39,21.0
0,2,40,2,
0,2,2,40,21.0
20,3,40,2,
20,3,2,40,21.0
4,167,41,2,
4,167,2,41,21.0
25,2,41,2,
25,2,2,41,21.0
13,23,41,2,
13,23,2,41,21.0
1,166,41,2,
1,166,2,41,21.0
0,1,43,1,
0,1,1,43,21.0
4,16,43,2,
4,16,2,43,21.0
25,2,44,2,
25,2,2,44,22.0
13,7,45,2,
13,7,2,45,22.0
25,2,46,2,
25,2,2,46,22.0
20,8,47,2,
20,8,2,47,22.0
4,2,47,2,
4,2,2,47,22.0
13,2,47,2,
13,2,2,47,22.0
15,8,47,2,
15,8,2,47,22.0
25,166,48,2,
25,166,2,48,22.0
9,164,49,2,
9,164,2,49,22.0
13,2,49,2,
13,2,2,49,22.0
4,3,50,2,
4,3,2,50,22.0
0,2,51,2,
0,2,2,51,22.0
3,160,52,1,
3,160,1,52,22.0
4,3,52,1,
4,3,1,52,22.0
15,15,52,2,
15,15,2,52,22.0
9,165,52,2,
9,165,2,52,22.0
19,189,52,2,
19,189,2,52,22.0
13,1,52,2,
13,1,2,52,22.0
20,160,52,2,
20,160,2,52,22.0
25,23,52,2,
25,23,2,52,22.0
10,3,52,2,
10,3,2,52,22.0
16,14,53,2,
16,14,2,53,22.0
13,159,53,2,
13,159,2,53,22.0
9,15,54,2,
9,15,2,54,22.0
13,159,55,2,
13,159,2,55,23.0
25,23,55,2,
25,23,2,55,23.0
19,189,55,2,
19,189,2,55,23.0
4,3,55,2,
4,3,2,55,23.0
0,160,56,2,
0,160,2,56,23.0
7,32,56,2,
7,32,2,56,23.0
25,23,57,2,
25,23,2,57,23.0
13,159,57,2,
13,159,2,57,24.0
9,174,58,1,
9,174,1,58,24.0
0,3,58,2,
0,3,2,58,24.0
10,160,58,2,
10,160,2,58,24.0
4,167,59,2,
4,167,2,59,24.0
1,160,59,2,
1,160,2,59,24.0
15,23,59,2,
15,23,2,59,24.0
17,32,60,2,
17,32,2,60,24.0
9,174,60,2,
9,174,2,60,24.0
16,160,60,2,
16,160,2,60,24.0
0,160,60,2,
0,160,2,60,24.0
25,14,60,2,
25,14,2,60,24.0
10,3,60,1,
10,3,1,60,24.0
1,3,60,2,
1,3,2,60,24.0
2,160,62,1,
2,160,1,62,24.0
16,160,62,2,
16,160,2,62,24.0
25,6,62,2,
25,6,2,62,24.0
0,2,62,2,
0,2,2,62,24.0
4,16,62,2,
4,16,2,62,24.0
3,160,62,2,
3,160,2,62,24.0
16,3,63,2,
16,3,2,63,24.0
3,167,63,2,
3,167,2,63,24.0
13,2,63,2,
13,2,2,63,24.0
20,3,64,2,
20,3,2,64,24.0
0,1,64,2,
0,1,2,64,24.0
9,174,64,2,
9,174,2,64,24.0
10,3,64,2,
10,3,2,64,24.0
3,16,64,2,
3,16,2,64,24.0
4,8,64,2,
4,8,2,64,24.0
25,158,65,2,
25,158,2,65,24.0
9,174,65,2,
9,174,2,65,24.0
2,160,65,2,
2,160,2,65,24.0
13,2,65,2,
13,2,2,65,24.0
4,7,66,2,
4,7,2,66,24.0
0,0,67,2,
0,0,2,67,24.0
9,174,68,2,
9,174,2,68,24.0
3,166,68,2,
3,166,2,68,24.0
1,167,68,1,
1,167,1,68,24.0
15,160,68,2,
15,160,2,68,24.0
2,2,68,2,
2,2,2,68,24.0
10,3,68,2,
10,3,2,68,24.0
4,1,68,2,
4,1,2,68,24.0
16,3,69,2,
16,3,2,69,24.0
13,2,69,2,
13,2,2,69,24.0
0,7,69,1,
0,7,1,69,24.0
20,167,70,2,
20,167,2,70,24.0
9,174,70,2,
9,174,2,70,24.0
1,167,70,2,
1,167,2,70,24.0
13,2,70,1,
13,2,1,70,24.0
25,1,71,1,
25,1,1,71,24.0
4,158,71,2,
4,158,2,71,24.0
13,2,72,2,
13,2,2,72,24.0
1,15,72,2,
1,15,2,72,24.0
20,8,72,2,
20,8,2,72,24.0
3,174,74,2,
3,174,2,74,24.0
26,32,74,2,
26,32,2,74,24.0
13,2,74,2,
13,2,2,74,24.0
9,174,74,2,
9,174,2,74,24.0
0,1,74,2,
0,1,2,74,24.0
20,3,75,2,
20,3,2,75,24.0
25,1,75,2,
25,1,2,75,24.0
26,32,76,2,
26,32,2,76,24.0
3,174,76,2,
3,174,2,76,24.0
13,2,76,2,
13,2,2,76,24.0
6,171,76,2,
6,171,2,76,24.0
25,159,76,2,
25,159,2,76,24.0
1,173,77,2,
1,173,2,77,24.0
15,3,77,2,
15,3,2,77,24.0
25,159,77,1,
25,159,1,77,24.0
0,159,77,2,
0,159,2,77,24.0
9,174,77,2,
9,174,2,77,24.0
13,2,78,2,
13,2,2,78,24.0
0,165,78,2,
0,165,2,78,24.0
9,166,78,2,
9,166,2,78,24.0
10,1,78,2,
10,1,2,78,24.0
26,22,78,2,
26,22,2,78,24.0
2,160,79,2,
2,160,2,79,24.0
3,174,79,2,
3,174,2,79,24.0
25,159,79,1,
25,159,1,79,24.0
20,167,79,2,
20,167,2,79,24.0
25,159,80,2,
25,159,2,80,24.0
15,3,80,1,
15,3,1,80,24.0
13,2,81,2,
13,2,2,81,25.0
6,171,81,2,
6,171,2,81,25.0
9,7,81,2,
9,7,2,81,25.0
0,14,81,2,
0,14,2,81,25.0
25,159,81,2,
25,159,2,81,25.0
1,174,81,2,
1,174,2,81,25.0
10,2,82,2,
10,2,2,82,25.0
26,172,82,2,
26,172,2,82,25.0
13,2,83,2,
13,2,2,83,25.0
25,159,83,2,
25,159,2,83,25.0
13,2,84,2,
13,2,2,84,26.0
9,14,84,2,
9,14,2,84,27.0
20,3,85,2,
20,3,2,85,27.0
0,165,85,2,
0,165,2,85,27.0
15,167,85,2,
15,167,2,85,27.0
6,13,85,1,
6,13,1,85,27.0
1,174,86,2,
1,174,2,86,27.0
26,158,86,2,
26,158,2,86,27.0
0,2,86,2,
0,2,2,86,27.0
3,174,86,2,
3,174,2,86,27.0
9,13,86,2,
9,13,2,86,27.0
15,174,87,2,
15,174,2,87,27.0
20,3,87,2,
20,3,2,87,27.0
2,160,87,2,
2,160,2,87,27.0
13,2,87,2,
13,2,2,87,27.0
1,174,87,2,
1,174,2,87,27.0
16,1,88,2,
16,1,2,88,27.0
20,2,88,2,
20,2,2,88,27.0
1,174,89,2,
1,174,2,89,27.0
0,2,89,2,
0,2,2,89,28.0
15,23,90,1,
15,23,1,90,29.0
26,0,90,2,
26,0,2,90,29.0
25,1,90,2,
25,1,2,90,29.0
2,3,91,2,
2,3,2,91,30.0
20,1,91,2,
20,1,2,91,30.0
0,2,91,1,
0,2,1,91,30.0
13,2,91,1,
13,2,1,91,30.0
1,174,92,2,
1,174,2,92,30.0
6,171,92,2,
6,171,2,92,30.0
23,171,92,2,
23,171,2,92,30.0
15,3,93,2,
15,3,2,93,30.0
20,160,93,2,
20,160,2,93,30.0
16,160,93,2,
16,160,2,93,30.0
25,171,93,2,
25,171,2,93,30.0
13,2,93,2,
13,2,2,93,30.0
2,3,93,2,
2,3,2,93,30.0
0,2,94,2,
0,2,2,94,30.0
26,158,94,2,
26,158,2,94,30.0
2,3,94,2,
2,3,2,94,30.0
13,2,95,1,
13,2,1,95,30.0
6,164,95,2,
6,164,2,95,30.0
15,3,95,2,
15,3,2,95,30.0
20,3,95,2,
20,3,2,95,30.0
25,13,96,2,
25,13,2,96,30.0
20,3,96,2,
20,3,2,96,30.0
0,2,96,2,
0,2,2,96,30.0
10,2,96,2,
10,2,2,96,30.0
13,2,97,2,
13,2,2,97,30.0
20,3,98,1,
20,3,1,98,32.0
10,3,98,2,
10,3,2,98,32.0
0,2,98,1,
0,2,1,98,32.0
16,3,98,2,
16,3,2,98,32.0
15,160,99,2,
15,160,2,99,32.0
13,2,99,1,
13,2,1,99,32.0
0,2,99,2,
0,2,2,99,32.0
26,14,99,2,
26,14,2,99,32.0
2,3,99,2,
2,3,2,99,32.0
3,3,100,2,
3,3,2,100,32.0
1,2,100,1,
1,2,1,100,32.0
13,2,100,2,
13,2,2,100,32.0
10,3,101,2,
10,3,2,101,32.0
16,3,101,2,
16,3,2,101,32.0
0,2,102,2,
0,2,2,102,32.0
13,2,102,2,
13,2,2,102,32.0
26,6,102,2,
26,6,2,102,32.0
2,3,103,2,
2,3,2,103,32.0
20,160,103,2,
20,160,2,103,32.0
16,3,103,2,
16,3,2,103,32.0
0,2,104,2,
0,2,2,104,32.0
3,1,104,2,
3,1,2,104,32.0
16,160,104,2,
16,160,2,104,32.0
13,2,104,2,
13,2,2,104,32.0
10,3,105,2,
10,3,2,105,32.0
26,13,105,1,
26,13,1,105,32.0
13,2,105,2,
13,2,2,105,32.0
0,2,106,2,
0,2,2,106,32.0
13,2,106,1,
13,2,1,106,32.0
20,2,107,2,
20,2,2,107,32.0
10,3,107,2,
10,3,2,107,32.0
15,16,107,2,
15,16,2,107,32.0
3,2,108,2,
3,2,2,108,32.0
0,2,108,2,
0,2,2,108,32.0
1,167,108,2,
1,167,2,108,32.0
2,3,109,2,
2,3,2,109,32.0
0,2,109,2,
0,2,2,109,32.0
1,16,110,2,
1,16,2,110,32.0
20,2,110,2,
20,2,2,110,32.0
15,8,110,2,
15,8,2,110,32.0
10,160,110,2,
10,160,2,110,32.0
0,2,111,2,
0,2,2,111,32.0
2,3,112,2,
2,3,2,112,32.0
3,160,112,2,
3,160,2,112,32.0
10,2,112,2,
10,2,2,112,32.0
13,2,112,2,
13,2,2,112,32.0
13,2,113,2,
13,2,2,113,32.0
10,2,113,2,
10,2,2,113,32.0
16,3,114,2,
16,3,2,114,32.0
20,3,114,2,
20,3,2,114,32.0
3,160,115,2,
3,160,2,115,32.0
13,2,115,2,
13,2,2,115,32.0
0,2,116,2,
0,2,2,116,32.0
2,3,117,2,
2,3,2,117,32.0
15,167,118,2,
15,167,2,118,32.0
2,3,118,2,
2,3,2,118,32.0
16,160,118,2,
16,160,2,118,32.0
1,160,118,2,
1,160,2,118,32.0
0,173,119,2,
0,173,2,119,32.0
13,2,119,2,
13,2,2,119,32.0
2,3,120,2,
2,3,2,120,32.0
18,158,121,2,
18,158,2,121,32.0
10,173,122,2,
10,173,2,122,32.0
13,2,122,2,
13,2,2,122,32.0
2,3,122,2,
2,3,2,122,32.0
0,174,123,2,
0,174,2,123,32.0
2,3,124,2,
2,3,2,124,32.0
16,3,124,2,
16,3,2,124,32.0
18,13,124,2,
18,13,2,124,32.0
13,2,124,2,
13,2,2,124,32.0
0,16,124,2,
0,16,2,124,32.0
6,31,125,2,
6,31,2,125,32.0
1,1,125,2,
1,1,2,125,32.0
15,160,125,2,
15,160,2,125,32.0
26,158,125,1,
26,158,1,125,32.0
2,3,126,2,
2,3,2,126,32.0
3,3,126,2,
3,3,2,126,32.0
13,2,126,2,
13,2,2,126,32.0
3,3,127,2,
3,3,2,127,32.0
2,3,127,2,
2,3,2,127,32.0
0,174,127,2,
0,174,2,127,32.0
13,2,128,2,
13,2,2,128,32.0
3,3,128,2,
3,3,2,128,32.0
1,160,129,2,
1,160,2,129,33.0
18,6,129,2,
18,6,2,129,33.0
26,2,129,2,
26,2,2,129,33.0
13,2,130,2,
13,2,2,130,33.0
2,2,130,2,
2,2,2,130,33.0
16,166,130,2,
16,166,2,130,33.0
0,174,130,2,
0,174,2,130,33.0
15,174,131,2,
15,174,2,131,33.0
20,2,132,2,
20,2,2,132,33.0
26,160,132,2,
26,160,2,132,33.0
2,2,132,2,
2,2,2,132,33.0
13,2,132,2,
13,2,2,132,33.0
0,174,132,2,
0,174,2,132,33.0
23,7,133,2,
23,7,2,133,33.0
7,32,133,2,
7,32,2,133,33.0
13,2,133,2,
13,2,2,133,33.0
6,180,133,2,
6,180,2,133,33.0
26,8,134,2,
26,8,2,134,33.0
0,174,134,2,
0,174,2,134,33.0
18,158,134,2,
18,158,2,134,33.0
1,8,134,2,
1,8,2,134,33.0
15,174,134,2,
15,174,2,134,33.0
1,16,135,2,
1,16,2,135,33.0
20,2,135,2,
20,2,2,135,33.0
13,7,135,2,
13,7,2,135,33.0
23,1,135,2,
23,1,2,135,33.0
3,167,135,2,
3,167,2,135,33.0
26,7,136,2,
26,7,2,136,33.0
0,174,136,2,
0,174,2,136,33.0
24,32,136,2,
24,32,2,136,33.0
20,166,136,2,
20,166,2,136,33.0
23,1,137,2,
23,1,2,137,33.0
2,2,137,2,
2,2,2,137,33.0
7,32,137,2,
7,32,2,137,33.0
26,1,137,2,
26,1,2,137,33.0
16,8,137,2,
16,8,2,137,33.0
0,174,138,2,
0,174,2,138,33.0
6,23,138,2,
6,23,2,138,33.0
1,3,139,2,
1,3,2,139,33.0
3,160,139,2,
3,160,2,139,33.0
13,6,139,2,
13,6,2,139,33.0
0,174,141,2,
0,174,2,141,33.0
18,171,142,1,
18,171,1,142,35.0
0,8,143,2,
0,8,2,143,35.0
26,158,143,2,
26,158,2,143,35.0
3,160,143,2,
3,160,2,143,35.0
1,3,143,2,
1,3,2,143,35.0
10,23,143,2,
10,23,2,143,35.0
13,171,143,2,
13,171,2,143,35.0
23,174,143,2,
23,174,2,143,35.0
14,158,143,1,
14,158,1,143,35.0
3,8,144,2,
3,8,2,144,36.0
18,13,144,2,
18,13,2,144,36.0
7,3,144,2,
7,3,2,144,37.0
16,14,145,2,
16,14,2,145,38.0
26,158,145,2,
26,158,2,145,38.0
23,3,145,2,
23,3,2,145,38.0
0,2,145,2,
0,2,2,145,38.0
1,3,145,2,
1,3,2,145,38.0
15,3,146,2,
15,3,2,146,38.0
14,1,146,2,
14,1,2,146,38.0
7,3,146,2,
7,3,2,146,38.0
18,171,147,2,
18,171,2,147,38.0
24,22,147,2,
24,22,2,147,38.0
23,3,147,2,
23,3,2,147,38.0
7,3,147,2,
7,3,2,147,38.0
26,159,147,2,
26,159,2,147,38.0
13,32,147,2,
13,32,2,147,38.0
0,2,148,2,
0,2,2,148,38.0
14,1,148,2,
14,1,2,148,38.0
23,3,148,2,
23,3,2,148,38.0
20,15,149,2,
20,15,2,149,38.0
24,14,149,2,
24,14,2,149,38.0
16,8,149,2,
16,8,2,149,38.0
3,165,150,2,
3,165,2,150,38.0
0,2,150,2,
0,2,2,150,38.0
23,3,150,2,
23,3,2,150,38.0
26,1,150,2,
26,1,2,150,38.0
18,173,150,2,
18,173,2,150,39.0
16,15,151,2,
16,15,2,151,39.0
7,3,151,2,
7,3,2,151,39.0
20,16,151,2,
20,16,2,151,39.0
18,23,152,2,
18,23,2,152,39.0
7,3,152,2,
7,3,2,152,39.0
13,32,152,2,
13,32,2,152,39.0
23,3,152,2,
23,3,2,152,39.0
26,14,152,2,
26,14,2,152,39.0
26,181,154,2,
26,181,2,154,39.0
23,0,155,2,
23,0,2,155,39.0
7,3,155,1,
7,3,1,155,39.0
3,160,155,2,
3,160,2,155,39.0
24,2,155,2,
24,2,2,155,39.0
20,174,155,2,
20,174,2,155,39.0
0,2,155,2,
0,2,2,155,39.0
6,31,156,2,
6,31,2,156,39.0
13,319,158,2,
13,319,2,158,39.0
0,2,158,2,
0,2,2,158,39.0
24,13,158,1,
24,13,1,158,39.0
26,319,159,2,
26,319,2,159,39.0
7,164,159,2,
7,164,2,159,39.0
3,3,160,1,
3,3,1,160,39.0
14,31,160,1,
14,31,1,160,39.0
6,180,160,2,
6,180,2,160,39.0
2,3,161,1,
2,3,1,161,39.0
0,1,162,2,
0,1,2,162,39.0
1,2,162,2,
1,2,2,162,39.0
24,171,163,2,
24,171,2,163,39.0
6,32,165,2,
6,32,2,165,39.0
0,158,166,2,
0,158,2,166,39.0
2,3,167,2,
2,3,2,167,40.0
0,159,168,1,
0,159,1,168,40.0
20,2,170,2,
20,2,2,170,40.0
1,3,171,2,
1,3,2,171,40.0
0,165,171,1,
0,165,1,171,40.0
20,8,171,2,
20,8,2,171,40.0
16,2,171,2,
16,2,2,171,40.0
2,3,172,2,
2,3,2,172,40.0
6,14,172,2,
6,14,2,172,40.0
3,3,173,2,
3,3,2,173,40.0
24,171,173,2,
24,171,2,173,40.0
20,16,174,2,
20,16,2,174,40.0
23,23,174,2,
23,23,2,174,40.0
2,3,174,2,
2,3,2,174,40.0
3,3,174,2,
3,3,2,174,40.0
15,2,175,2,
15,2,2,175,40.0
24,13,176,2,
24,13,2,176,40.0
0,173,176,2,
0,173,2,176,40.0
14,31,177,2,
14,31,2,177,40.0
1,3,177,2,
1,3,2,177,40.0
20,160,177,2,
20,160,2,177,40.0
6,1,177,2,
6,1,2,177,40.0
0,7,178,2,
0,7,2,178,41.0
6,1,178,2,
6,1,2,178,41.0
7,158,179,2,
7,158,2,179,41.0
0,1,180,2,
0,1,2,180,41.0
6,165,180,1,
6,165,1,180,41.0
1,160,181,2,
1,160,2,181,41.0
20,3,181,2,
20,3,2,181,41.0
16,3,182,2,
16,3,2,182,41.0
7,158,182,2,
7,158,2,182,42.0
6,173,182,2,
6,173,2,182,42.0
1,8,182,2,
1,8,2,182,42.0
20,3,182,1,
20,3,1,182,42.0
0,171,183,1,
0,171,1,183,42.0
23,172,183,2,
23,172,2,183,42.0
16,3,183,2,
16,3,2,183,42.0
14,13,185,2,
14,13,2,185,42.0
6,174,185,2,
6,174,2,185,42.0
1,7,185,2,
1,7,2,185,42.0
18,23,185,2,
18,23,2,185,42.0
23,23,185,2,
23,23,2,185,42.0
3,160,185,2,
3,160,2,185,42.0
20,3,185,2,
20,3,2,185,42.0
10,14,186,2,
10,14,2,186,42.0
15,3,186,2,
15,3,2,186,42.0
7,159,186,1,
7,159,1,186,42.0
18,173,186,2,
18,173,2,186,42.0
23,23,187,1,
23,23,1,187,42.0
0,172,187,2,
0,172,2,187,42.0
14,6,187,2,
14,6,2,187,42.0
7,164,189,2,
7,164,2,189,42.0
18,167,189,2,
18,167,2,189,42.0
15,2,190,2,
15,2,2,190,42.0
2,15,190,2,
2,15,2,190,42.0
1,14,190,2,
1,14,2,190,42.0
20,3,190,2,
20,3,2,190,42.0
14,158,190,2,
14,158,2,190,42.0
6,158,190,2,
6,158,2,190,42.0
15,2,192,2,
15,2,2,192,43.0
7,1,192,2,
7,1,2,192,43.0
23,23,192,2,
23,23,2,192,43.0
20,3,192,2,
20,3,2,192,43.0
14,158,192,2,
14,158,2,192,43.0
9,32,192,2,
9,32,2,192,43.0
20,3,193,2,
20,3,2,193,43.0
18,15,193,2,
18,15,2,193,43.0
6,6,193,2,
6,6,2,193,43.0
3,165,194,2,
3,165,2,194,43.0
23,23,194,2,
23,23,2,194,43.0
20,3,194,2,
20,3,2,194,43.0
15,160,194,1,
15,160,1,194,43.0
16,3,194,2,
16,3,2,194,43.0
26,189,195,2,
26,189,2,195,43.0
4,158,196,2,
4,158,2,196,43.0
14,171,196,2,
14,171,2,196,43.0
6,14,196,2,
6,14,2,196,44.0
11,189,196,2,
11,189,2,196,44.0
18,319,196,2,
18,319,2,196,44.0
23,189,197,2,
23,189,2,197,44.0
1,6,197,1,
1,6,1,197,44.0
3,166,197,2,
3,166,2,197,44.0
16,3,198,2,
16,3,2,198,45.0
26,14,198,2,
26,14,2,198,45.0
7,15,199,2,
7,15,2,199,46.0
10,160,199,2,
10,160,2,199,46.0
4,172,199,1,
4,172,1,199,46.0
26,6,200,2,
26,6,2,200,46.0
11,171,200,1,
11,171,1,200,46.0
6,2,200,2,
6,2,2,200,46.0
14,164,200,2,
14,164,2,200,46.0
9,31,200,2,
9,31,2,200,46.0
15,3,201,1,
15,3,1,201,46.0
3,160,201,1,
3,160,1,201,46.0
1,160,202,2,
1,160,2,202,46.0
4,1,202,2,
4,1,2,202,46.0
14,171,202,2,
14,171,2,202,46.0
6,2,202,2,
6,2,2,202,46.0
15,3,202,2,
15,3,2,202,46.0
7,22,202,2,
7,22,2,202,46.0
16,3,203,2,
16,3,2,203,46.0
3,2,203,2,
3,2,2,203,46.0
14,13,204,2,
14,13,2,204,46.0
0,158,204,2,
0,158,2,204,46.0
20,160,204,1,
20,160,1,204,46.0
6,2,204,2,
6,2,2,204,46.0
15,3,204,2,
15,3,2,204,46.0
4,1,205,2,
4,1,2,205,46.0
11,171,206,2,
11,171,2,206,46.0
0,0,206,2,
0,0,2,206,46.0
4,1,207,2,
4,1,2,207,46.0
6,1,208,2,
6,1,2,208,46.0
4,6,208,2,
4,6,2,208,46.0
20,167,209,2,
20,167,2,209,46.0
0,2,209,2,
0,2,2,209,46.0
6,6,209,2,
6,6,2,209,46.0
2,2,209,2,
2,2,2,209,46.0
1,160,210,2,
1,160,2,210,46.0
20,167,211,1,
20,167,1,211,47.0
16,2,211,1,
16,2,1,211,47.0
6,13,212,2,
6,13,2,212,48.0
15,2,213,2,
15,2,2,213,48.0
23,189,213,2,
23,189,2,213,48.0
3,8,214,2,
3,8,2,214,48.0
15,1,214,1,
15,1,1,214,48.0
2,3,215,2,
2,3,2,215,48.0
0,3,215,2,
0,3,2,215,48.0
1,167,216,2,
1,167,2,216,48.0
26,171,216,2,
26,171,2,216,48.0
2,3,216,2,
2,3,2,216,48.0
20,167,216,2,
20,167,2,216,48.0
3,167,217,1,
3,167,1,217,48.0
0,3,219,2,
0,3,2,219,48.0
4,171,219,2,
4,171,2,219,48.0
16,3,220,2,
16,3,2,220,48.0
15,3,224,2,
15,3,2,224,48.0
1,2,224,2,
1,2,2,224,48.0
0,3,226,2,
0,3,2,226,48.0
23,32,226,1,
23,32,1,226,48.0
26,189,226,2,
26,189,2,226,48.0
16,2,227,2,
16,2,2,227,48.0
15,3,227,2,
15,3,2,227,48.0
0,3,228,2,
0,3,2,228,49.0
4,32,228,2,
4,32,2,228,49.0
16,1,229,2,
16,1,2,229,50.0
22,158,229,1,
