wasp_id,cell_id,amt,time,bout_id
8,158,2,98,20.0
7,2,98,2,
7,2,2,98,20.0
8,158,99,2,
8,158,2,99,20.0
12,22,101,2,
12,22,2,101,21.0
0,181,101,2,
0,181,2,101,21.0
10,171,102,2,
10,171,2,102,21.0
16,171,103,2,
16,171,2,103,21.0
9,180,103,2,
9,180,2,103,21.0
7,2,104,2,
7,2,2,104,21.0
14,181,105,2,
14,181,2,105,21.0
7,2,106,2,
7,2,2,106,21.0
5,2,106,2,
5,2,2,106,21.0
16,164,106,2,
16,164,2,106,21.0
10,180,106,2,
10,180,2,106,21.0
8,14,106,2,
8,14,2,106,21.0
16,0,107,2,
16,0,2,107,22.0
7,2,108,2,
7,2,2,108,22.0
14,181,108,2,
14,181,2,108,22.0
13,2,109,2,
13,2,2,109,22.0
5,2,109,2,
5,2,2,109,22.0
0,15,109,2,
0,15,2,109,22.0
8,158,109,2,
8,158,2,109,22.0
5,2,110,1,
5,2,1,110,22.0
7,2,110,2,
7,2,2,110,22.0
0,181,112,2,
0,181,2,112,23.0
16,13,113,1,
16,13,1,113,23.0
13,2,113,2,
13,2,2,113,23.0
7,8,113,2,
7,8,2,113,23.0
8,0,114,2,
8,0,2,114,23.0
0,6,115,1,
0,6,1,115,24.0
5,2,116,2,
5,2,2,116,24.0
8,164,116,2,
8,164,2,116,24.0
7,181,116,2,
7,181,2,116,24.0
13,158,117,2,
13,158,2,117,24.0
7,22,117,2,
7,22,2,117,24.0
0,172,118,2,
0,172,2,118,24.0
5,2,118,2,
5,2,2,118,24.0
7,13,118,2,
7,13,2,118,24.0
6,166,119,2,
6,166,2,119,24.0
14,180,119,1,
14,180,1,119,25.0
8,7,119,2,
8,7,2,119,25.0
7,171,121,2,
7,171,2,121,25.0
8,1,121,2,
8,1,2,121,25.0
5,2,122,2,
5,2,2,122,25.0
0,22,122,2,
0,22,2,122,25.0
16,181,123,2,
16,181,2,123,25.0
14,13,123,2,
14,13,2,123,25.0
13,158,124,2,
13,158,2,124,25.0
10,15,125,2,
10,15,2,125,25.0
14,164,126,2,
14,164,2,126,25.0
16,22,126,2,
16,22,2,126,25.0
10,7,127,1,
10,7,1,127,25.0
14,6,129,2,
14,6,2,129,26.0
5,1,129,2,
5,1,2,129,26.0
13,2,130,2,
13,2,2,130,26.0
16,14,130,2,
16,14,2,130,26.0
8,158,130,2,
8,158,2,130,26.0
5,0,130,2,
5,0,2,130,26.0
10,1,131,2,
10,1,2,131,26.0
6,2,131,2,
6,2,2,131,26.0
8,158,133,2,
8,158,2,133,26.0
14,164,133,2,
14,164,2,133,26.0
10,0,133,2,
10,0,2,133,26.0
16,2,135,2,
16,2,2,135,26.0
8,164,136,2,
8,164,2,136,26.0
6,8,136,2,
6,8,2,136,26.0
16,2,137,2,
16,2,2,137,26.0
10,164,137,2,
10,164,2,137,26.0
8,6,138,2,
8,6,2,138,27.0
13,2,138,2,
13,2,2,138,27.0
5,2,139,2,
5,2,2,139,27.0
6,166,139,2,
6,166,2,139,27.0
14,6,139,2,
14,6,2,139,27.0
16,2,139,2,
16,2,2,139,27.0
6,2,141,2,
6,2,2,141,27.0
13,2,141,2,
13,2,2,141,27.0
10,1,141,2,
10,1,2,141,27.0
17,15,141,1,
17,15,1,141,27.0
8,164,142,2,
8,164,2,142,27.0
14,13,142,2,
14,13,2,142,27.0
14,164,144,2,
14,164,2,144,27.0
13,2,144,2,
13,2,2,144,27.0
16,2,144,2,
16,2,2,144,27.0
8,172,144,2,
8,172,2,144,27.0
17,15,145,2,
17,15,2,145,27.0
16,2,145,2,
16,2,2,145,27.0
10,2,146,2,
10,2,2,146,27.0
8,22,146,2,
8,22,2,146,27.0
17,173,147,2,
17,173,2,147,27.0
13,2,153,2,
13,2,2,153,28.0
16,2,153,2,
16,2,2,153,28.0
10,2,153,2,
10,2,2,153,28.0
5,2,153,2,
5,2,2,153,28.0
6,2,154,2,
6,2,2,154,28.0
5,7,155,2,
5,7,2,155,28.0
12,181,155,2,
12,181,2,155,28.0
10,8,155,2,
10,8,2,155,28.0
16,2,156,2,
16,2,2,156,28.0
7,171,156,2,
7,171,2,156,29.0
12,22,157,2,
12,22,2,157,29.0
14,158,157,2,
14,158,2,157,29.0
16,2,157,2,
16,2,2,157,29.0
16,2,159,2,
16,2,2,159,29.0
10,8,159,2,
10,8,2,159,29.0
11,158,159,2,
11,158,2,159,29.0
13,158,160,2,
13,158,2,160,29.0
14,1,161,2,
14,1,2,161,30.0
10,8,161,2,
10,8,2,161,30.0
16,2,161,2,
16,2,2,161,30.0
7,158,162,2,
7,158,2,162,30.0
16,2,162,2,
16,2,2,162,30.0
5,2,163,2,
5,2,2,163,30.0
10,8,163,2,
10,8,2,163,30.0
11,158,163,2,
11,158,2,163,30.0
16,2,164,2,
16,2,2,164,30.0
5,2,165,2,
5,2,2,165,30.0
14,181,166,2,
14,181,2,166,30.0
10,8,166,2,
10,8,2,166,30.0
11,1,166,2,
11,1,2,166,30.0
16,2,167,2,
16,2,2,167,30.0
8,180,167,2,
8,180,2,167,30.0
7,158,167,2,
7,158,2,167,30.0
11,1,168,2,
11,1,2,168,30.0
10,8,168,2,
10,8,2,168,30.0
5,166,169,2,
5,166,2,169,30.0
7,159,169,2,
7,159,2,169,30.0
10,8,169,2,
10,8,2,169,30.0
4,171,169,2,
4,171,2,169,30.0
11,1,171,2,
11,1,2,171,30.0
16,8,171,2,
16,8,2,171,30.0
5,8,171,2,
5,8,2,171,30.0
10,8,171,2,
10,8,2,171,30.0
7,1,172,2,
7,1,2,172,30.0
7,159,173,2,
7,159,2,173,30.0
7,1,175,2,
7,1,2,175,30.0
11,165,175,2,
11,165,2,175,30.0
8,172,175,2,
8,172,2,175,30.0
10,8,176,2,
10,8,2,176,30.0
5,173,176,2,
5,173,2,176,30.0
16,8,176,2,
16,8,2,176,30.0
6,2,176,2,
6,2,2,176,30.0
8,6,177,2,
8,6,2,177,31.0
11,173,177,2,
11,173,2,177,31.0
13,2,177,1,
13,2,1,177,31.0
16,8,178,2,
16,8,2,178,31.0
7,159,178,2,
7,159,2,178,31.0
10,8,180,2,
10,8,2,180,31.0
11,173,181,2,
11,173,2,181,31.0
16,8,181,2,
16,8,2,181,31.0
10,8,182,2,
10,8,2,182,31.0
7,7,190,1,
7,7,1,190,31.0
11,173,191,2,
11,173,2,191,31.0
1,15,202,2,
1,15,2,202,32.0
5,2,202,2,
5,2,2,202,32.0
0,171,203,2,
0,171,2,203,32.0
1,15,203,2,
1,15,2,203,32.0
10,8,204,2,
10,8,2,204,32.0
1,15,204,2,
1,15,2,204,32.0
13,8,205,2,
13,8,2,205,32.0
7,13,205,2,
7,13,2,205,32.0
8,158,205,2,
8,158,2,205,32.0
0,180,206,2,
0,180,2,206,32.0
9,8,206,2,
9,8,2,206,32.0
1,8,207,2,
1,8,2,207,32.0
8,158,207,2,
8,158,2,207,32.0
2,8,208,1,
2,8,1,208,33.0
10,8,208,2,
10,8,2,208,33.0
7,171,209,2,
7,171,2,209,33.0
9,8,210,2,
9,8,2,210,34.0
1,2,210,1,
1,2,1,210,34.0
10,166,211,2,
10,166,2,211,34.0
9,2,211,2,
9,2,2,211,34.0
1,2,212,2,
1,2,2,212,34.0
2,15,212,2,
2,15,2,212,34.0
13,8,212,2,
13,8,2,212,34.0
1,2,214,2,
1,2,2,214,34.0
6,2,214,2,
6,2,2,214,34.0
10,15,214,2,
10,15,2,214,34.0
2,15,215,1,
2,15,1,215,34.0
10,173,215,2,
10,173,2,215,34.0
8,158,215,2,
8,158,2,215,35.0
1,2,216,2,
1,2,2,216,35.0
13,2,216,2,
13,2,2,216,35.0
9,2,217,2,
9,2,2,217,35.0
2,7,217,1,
2,7,1,217,35.0
8,1,218,2,
8,1,2,218,36.0
13,1,218,2,
13,1,2,218,36.0
5,2,218,1,
5,2,1,218,36.0
1,2,218,2,
1,2,2,218,36.0
10,15,218,2,
10,15,2,218,36.0
9,2,219,2,
9,2,2,219,36.0
6,2,219,2,
6,2,2,219,36.0
2,2,219,2,
2,2,2,219,36.0
8,1,219,2,
8,1,2,219,36.0
0,180,220,2,
0,180,2,220,36.0
9,2,221,2,
9,2,2,221,36.0
1,8,221,2,
1,8,2,221,36.0
2,2,222,2,
2,2,2,222,36.0
9,2,223,2,
9,2,2,223,36.0
2,2,223,2,
2,2,2,223,36.0
8,1,223,2,
8,1,2,223,36.0
16,1,252,2,
16,1,2,252,36.0
2,158,253,2,
2,158,2,253,36.0
13,2,253,2,
13,2,2,253,36.0
12,172,255,2,
12,172,2,255,37.0
2,158,255,2,
2,158,2,255,37.0
16,6,255,1,
16,6,1,255,37.0
5,2,255,2,
5,2,2,255,37.0
9,8,255,2,
9,8,2,255,37.0
13,2,255,1,
13,2,1,255,37.0
2,158,256,2,
2,158,2,256,37.0
5,1,256,2,
5,1,2,256,37.0
9,22,258,1,
9,22,1,258,37.0
16,14,259,2,
16,14,2,259,37.0
2,158,261,1,
2,158,1,261,39.0
12,1,262,2,
12,1,2,262,39.0
16,6,262,2,
16,6,2,262,39.0
9,181,262,2,
9,181,2,262,39.0
9,181,263,2,
9,181,2,263,39.0
2,158,263,2,
2,158,2,263,39.0
4,171,264,2,
4,171,2,264,39.0
13,8,264,2,
13,8,2,264,39.0
16,158,264,2,
16,158,2,264,39.0
0,180,265,2,
0,180,2,265,39.0
12,159,265,1,
12,159,1,265,40.0
6,2,265,2,
6,2,2,265,40.0
9,181,265,1,
9,181,1,265,40.0
2,158,266,2,
2,158,2,266,40.0
12,1,267,2,
12,1,2,267,41.0
16,158,267,2,
16,158,2,267,41.0
4,171,267,2,
4,171,2,267,41.0
12,159,268,2,
12,159,2,268,41.0
0,180,268,2,
0,180,2,268,41.0
16,0,269,2,
16,0,2,269,41.0
13,2,269,2,
13,2,2,269,41.0
9,181,269,2,
9,181,2,269,41.0
1,158,270,2,
1,158,2,270,41.0
12,1,270,2,
12,1,2,270,41.0
2,158,270,2,
2,158,2,270,41.0
13,1,271,2,
13,1,2,271,42.0
1,0,272,2,
1,0,2,272,42.0
12,159,272,2,
12,159,2,272,42.0
9,171,272,2,
9,171,2,272,42.0
6,8,272,2,
6,8,2,272,42.0
16,158,272,2,
16,158,2,272,42.0
2,158,273,2,
2,158,2,273,42.0
5,173,273,2,
5,173,2,273,42.0
13,2,273,2,
13,2,2,273,42.0
12,1,273,2,
12,1,2,273,42.0
12,1,274,2,
12,1,2,274,43.0
9,164,274,2,
9,164,2,274,43.0
16,158,274,2,
16,158,2,274,43.0
12,1,275,2,
12,1,2,275,43.0
2,158,275,2,
2,158,2,275,43.0
6,2,275,1,
6,2,1,275,43.0
9,0,277,2,
9,0,2,277,43.0
2,158,277,2,
2,158,2,277,43.0
6,2,277,2,
6,2,2,277,43.0
6,2,278,2,
6,2,2,278,43.0
17,181,278,2,
17,181,2,278,43.0
12,2,279,2,
12,2,2,279,43.0
16,1,279,2,
16,1,2,279,43.0
9,158,279,2,
9,158,2,279,43.0
13,2,280,2,
13,2,2,280,43.0
2,158,280,2,
2,158,2,280,43.0
6,2,281,2,
6,2,2,281,43.0
13,2,282,2,
13,2,2,282,43.0
12,8,282,1,
12,8,1,282,43.0
16,8,282,2,
16,8,2,282,43.0
13,2,283,2,
13,2,2,283,43.0
6,2,283,2,
6,2,2,283,43.0
9,14,284,2,
9,14,2,284,43.0
6,2,284,2,
6,2,2,284,43.0
12,8,285,2,
12,8,2,285,44.0
6,2,286,2,
6,2,2,286,44.0
9,164,286,2,
9,164,2,286,44.0
12,8,286,2,
12,8,2,286,44.0
17,181,287,2,
17,181,2,287,44.0
16,172,288,2,
16,172,2,288,44.0
12,8,289,2,
12,8,2,289,44.0
9,158,289,1,
9,158,1,289,44.0
17,173,289,2,
17,173,2,289,44.0
17,166,290,1,
17,166,1,290,44.0
16,180,291,2,
16,180,2,291,44.0
1,0,291,2,
1,0,2,291,44.0
2,158,292,2,
2,158,2,292,46.0
7,180,293,1,
7,180,1,293,46.0
17,8,293,2,
17,8,2,293,46.0
1,13,295,1,
1,13,1,295,46.0
2,158,295,2,
2,158,2,295,46.0
17,166,295,2,
17,166,2,295,46.0
10,171,296,2,
10,171,2,296,47.0
12,2,296,2,
12,2,2,296,47.0
5,2,297,2,
5,2,2,297,48.0
7,180,297,2,
7,180,2,297,48.0
2,0,297,1,
2,0,1,297,48.0
9,8,297,2,
9,8,2,297,48.0
12,2,298,2,
12,2,2,298,48.0
6,2,299,2,
6,2,2,299,48.0
9,1,300,1,
9,1,1,300,48.0
12,2,300,2,
12,2,2,300,48.0
12,2,301,1,
12,2,1,301,48.0
10,181,301,2,
10,181,2,301,48.0
17,171,302,2,
17,171,2,302,48.0
12,2,303,1,
12,2,1,303,48.0
13,2,305,1,
13,2,1,305,49.0
9,6,305,2,
9,6,2,305,49.0
6,2,305,2,
6,2,2,305,49.0
5,2,306,2,
5,2,2,306,49.0
12,8,306,2,
12,8,2,306,49.0
6,1,307,2,
6,1,2,307,49.0
12,8,308,2,
12,8,2,308,49.0
7,171,309,2,
7,171,2,309,49.0
12,165,313,2,
12,165,2,313,49.0
10,22,313,2,
10,22,2,313,49.0
5,2,314,2,
5,2,2,314,49.0
7,6,314,2,
7,6,2,314,49.0
12,1,315,2,
12,1,2,315,49.0
5,2,315,2,
5,2,2,315,49.0
7,14,315,1,
7,14,1,315,49.0
6,2,317,2,
6,2,2,317,49.0
12,0,317,2,
12,0,2,317,49.0
7,22,317,1,
7,22,1,317,49.0
10,171,318,2,
10,171,2,318,49.0
5,2,320,2,
5,2,2,320,49.0
12,164,320,1,
12,164,1,320,49.0
2,171,320,2,
2,171,2,320,49.0
12,6,322,1,
12,6,1,322,49.0
13,2,323,2,
13,2,2,323,49.0
13,166,324,2,
13,166,2,324,49.0
12,164,324,2,
12,164,2,324,49.0
5,2,324,2,
5,2,2,324,49.0
6,2,324,2,
6,2,2,324,49.0
12,15,325,2,
12,15,2,325,49.0
5,2,326,2,
5,2,2,326,49.0
6,2,326,2,
6,2,2,326,49.0
13,15,326,2,
13,15,2,326,49.0
12,15,327,2,
12,15,2,327,50.0
5,2,327,2,
5,2,2,327,50.0
13,172,329,2,
13,172,2,329,50.0
12,15,329,1,
12,15,1,329,50.0
5,2,329,2,
5,2,2,329,50.0
6,2,330,2,
6,2,2,330,50.0
13,8,331,2,
13,8,2,331,50.0
10,181,332,2,
10,181,2,332,50.0
13,2,333,2,
13,2,2,333,50.0
12,15,334,2,
12,15,2,334,50.0
10,22,334,2,
10,22,2,334,50.0
5,2,335,2,
5,2,2,335,50.0
13,2,335,1,
13,2,1,335,50.0
5,2,337,1,
5,2,1,337,50.0
12,15,338,2,
12,15,2,338,50.0
13,2,340,2,
13,2,2,340,50.0
5,2,340,2,
5,2,2,340,50.0
6,8,341,2,
6,8,2,341,50.0
13,159,342,2,
13,159,2,342,50.0
12,158,342,2,
12,158,2,342,50.0
6,8,346,2,
6,8,2,346,51.0
5,1,346,1,
5,1,1,346,51.0
12,158,346,2,
12,158,2,346,51.0
13,0,347,2,
13,0,2,347,51.0
6,8,348,1,
6,8,1,348,52.0
12,0,348,2,
12,0,2,348,52.0
13,2,349,2,
13,2,2,349,52.0
12,1,349,2,
12,1,2,349,52.0
13,2,350,2,
13,2,2,350,52.0
12,1,350,1,
12,1,1,350,52.0
5,2,353,2,
5,2,2,353,53.0
12,1,354,2,
12,1,2,354,53.0
13,2,354,2,
13,2,2,354,53.0
6,8,354,2,
6,8,2,354,53.0
5,2,355,2,
5,2,2,355,53.0
13,7,356,2,
13,7,2,356,53.0
5,2,357,2,
5,2,2,357,53.0
6,8,357,2,
6,8,2,357,53.0
12,2,358,2,
12,2,2,358,54.0
12,2,359,2,
12,2,2,359,54.0
5,2,359,2,
5,2,2,359,54.0
13,2,359,2,
13,2,2,359,54.0
6,8,359,2,
6,8,2,359,54.0
6,8,360,2,
6,8,2,360,54.0
12,2,361,2,
12,2,2,361,54.0
13,2,361,2,
13,2,2,361,54.0
12,8,364,2,
12,8,2,364,55.0
6,2,364,2,
6,2,2,364,55.0
13,7,365,2,
13,7,2,365,55.0
5,2,365,2,
5,2,2,365,55.0
14,180,366,2,
14,180,2,366,55.0
16,181,367,2,
16,181,2,367,55.0
6,8,368,2,
6,8,2,368,55.0
16,181,369,2,
16,181,2,369,55.0
6,8,370,2,
6,8,2,370,55.0
12,158,370,2,
12,158,2,370,55.0
12,6,375,2,
12,6,2,375,57.0
16,22,375,2,
16,22,2,375,57.0
5,8,376,2,
5,8,2,376,57.0
4,171,376,2,
4,171,2,376,57.0
5,8,377,2,
5,8,2,377,57.0
14,2,377,2,
14,2,2,377,57.0
12,159,378,2,
12,159,2,378,58.0
16,172,378,2,
16,172,2,378,58.0
13,1,379,2,
13,1,2,379,58.0
14,2,379,2,
14,2,2,379,58.0
14,2,381,2,
14,2,2,381,59.0
12,173,381,2,
12,173,2,381,59.0
16,2,382,1,
16,2,1,382,59.0
12,173,382,2,
12,173,2,382,59.0
5,8,382,2,
5,8,2,382,59.0
14,2,382,2,
14,2,2,382,59.0
4,6,383,2,
4,6,2,383,59.0
10,181,384,2,
10,181,2,384,59.0
14,2,384,2,
14,2,2,384,59.0
12,173,384,2,
12,173,2,384,59.0
5,8,384,2,
5,8,2,384,59.0
6,2,384,2,
6,2,2,384,59.0
16,2,385,2,
16,2,2,385,59.0
14,2,386,2,
14,2,2,386,59.0
12,173,386,2,
12,173,2,386,59.0
16,2,387,2,
16,2,2,387,59.0
10,181,387,2,
10,181,2,387,59.0
10,22,388,2,
10,22,2,388,59.0
14,2,388,1,
14,2,1,388,59.0
16,2,389,2,
16,2,2,389,59.0
4,158,389,2,
4,158,2,389,59.0
17,158,390,1,
17,158,1,390,59.0
12,181,392,1,
12,181,1,392,59.0
14,1,392,2,
14,1,2,392,59.0
17,158,392,2,
17,158,2,392,59.0
16,2,393,2,
16,2,2,393,59.0
10,13,394,2,
10,13,2,394,59.0
16,2,394,2,
16,2,2,394,59.0
14,1,395,2,
14,1,2,395,60.0
17,171,395,2,
17,171,2,395,60.0
5,2,395,2,
5,2,2,395,60.0
10,171,396,2,
10,171,2,396,60.0
16,2,396,2,
16,2,2,396,60.0
14,1,397,2,
14,1,2,397,60.0
